id,name,price,room_type,accommodates,review_scores_rating,quartiere
1334141872800993936,Interno 3 al Pigneto in posizione strategica,$161.00,Entire home/apt,4,5.0,PIGNETO
1332781858544876865,Luxury Apartment in Villa,$119.00,Entire home/apt,4,5.0,AURELIO
1332785424798729117,Casa Camilla,$78.00,Entire home/apt,2,4.94,GARBATELLA
1333128384452144259,La Dolce Vita - Old Testaccio Luxury Apartment,$121.00,Entire home/apt,2,4.93,TESTACCIO
1333131487647169539,Casa Caterina @ Testaccio,$96.00,Entire home/apt,4,4.63,TESTACCIO
1333165943137686546,la casa di Vasco,$122.00,Entire home/apt,2,5.0,TRASTEVERE
1333188505312419963,[Elegant Apt. at the Colosseum] WiFi & Netflix,$290.00,Entire home/apt,4,5.0,MONTI
1334184876072311300,Golia's House,$37.00,Private room,1,4.94,VILLINI
1334198343119833905,Piazza Navona Elegant Apartment,$156.00,Entire home/apt,4,4.53,PARIONE
1334203056482147826,Apartment Vatican,$167.00,Entire home/apt,4,5.0,CAVALLEGGERI
1334608782274450001,"Roma Centro, con delizioso terrazzino privato",$202.00,Entire home/apt,4,4.93,MONTI
1334610512717940960,"Torre della Luna Roma,private pool San Pietro view",$945.00,Entire home/apt,4,5.0,PARCO MONTE CIOCCI
1334614910738562352,Luce Apartment in Trastevere,$256.00,Entire home/apt,6,3.75,TRASTEVERE
1334625111920244559,"Sophia Luxury Home Comfortable, excellent location",$114.00,Entire home/apt,4,5.0,APPIO LATINO - ALBERONE
1333201359513951502,NEW! Prestige Colosseum,$256.00,Entire home/apt,4,5.0,ESQUILINO
1333202066644832869,Casa con giardino San Giovanni,$108.00,Entire home/apt,7,4.98,APPIO S. GIOVANNI
1333202492651928436,Casa di Lusso nel cuore di Trastevere,$180.00,Entire home/apt,4,5.0,TRASTEVERE
1333225928454430318,Santa Caterina Retreat,$203.00,Entire home/apt,2,4.75,AURELIO
1333236468256436810,Davide e Alessia Vicino ospedale Gemelli,$108.00,Entire home/apt,6,5.0,BATTISTINI
1333258311607934686,NEW ROMAN APT Campo Marzio - 8People RomeDreamHome,$252.00,Entire home/apt,8,4.9,CAMPO MARZIO
1333259646609316337,Saint Suites Room 3,$134.00,Private room,2,5.0,APPIO S. GIOVANNI
1334626247641046802,appartamento grazioso e accogliente,$97.00,Entire home/apt,4,5.0,ITALIA
1334626561821748012,Hedi-Don Sweet Home 102,$77.00,Private room,2,4.92,ESQUILINO
1334631586775511413,Home-In-Rome,$151.00,Entire home/apt,6,5.0,REGOLA
1334633498308434942,Home Big Crirè at 724,$202.00,Entire home/apt,11,5.0,GREGORIO XI
1334634083125984446,Vignola 2 bdr apartment@Flaminio,$177.00,Entire home/apt,4,4.91,FLAMINIO
1334640696292447920,Camera Matrimoniale Superior,$85.00,Private room,2,4.5,APPIO S. GIOVANNI
1334671694100551590,Duck House a Roma vicino Gemelli-San Pietro,$73.00,Entire home/apt,2,5.0,BATTISTINI
1333263023906923931,[a due passi dalla Metro] Sweet Charming Home,$97.00,Entire home/apt,4,4.95,TUSCOLANO
1333293505149543544,Vatican Studio,$215.00,Entire home/apt,3,4.93,BORGO
1333308754864809379,Elegance Apt close Spanish Steps,$193.00,Entire home/apt,2,4.87,PINCIANO
1333316706371216348,San Pietro Comfy Apartment,$95.00,Entire home/apt,4,5.0,CAVALLEGGERI
1333327658795364684,Camera matrimoniale deluxe,$120.00,Private room,2,4.8,ESQUILINO
1333329482097969440,Ampia camera comfort,$150.00,Private room,4,5.0,ESQUILINO
1334674692685823909,casa vacanze casaleone,$178.00,Entire home/apt,5,4.0,SALARIO
1334675320785239182,"Appartamento vicino S. Pietro-A/C, wifi e smart tv",$109.00,Entire home/apt,4,5.0,BOCCEA
1334679599622856119,Toscanelli room stanza con bagno sul mare,$50.00,Entire home/apt,1,4.71,OSTIA PONENTE
1334709144966124008,Sora Rosa,$136.00,Entire home/apt,6,4.9,TUSCOLANO
1334717116318595567,Monti design house,$135.00,Entire home/apt,3,4.75,MONTI
1334723913174283326,Domus Navona by Flatinrome,$249.00,Entire home/apt,6,5.0,PARIONE
1334763380341381280,San Pietro Rhome  4 APT,"$1,321.00",Entire home/apt,16,5.0,CAVALLEGGERI
1334763933483581551,Central  luxury penthouse,$353.00,Entire home/apt,6,4.84,PRATI
1334776853980372641,Casa Ottavia,$233.00,Entire home/apt,4,5.0,TREVI
1333338782665648569,Stanza Con Bagno Privato al Pigneto - A/c & Wifi,$51.00,Private room,2,4.87,CERTOSA
1333353091024501992,Bella Trastevere! *Lovely&cozy home *[ wi-fi /a-c],$157.00,Entire home/apt,2,4.91,TRASTEVERE
1333387345479366384,Flaminia Charme,$262.00,Entire home/apt,4,5.0,S. ANGELO
1333407123271443036,Appartamento Gemelli - Val Favara Apartment,$63.00,Entire home/apt,5,4.9,TORREVECCHIA ALTA
1333426576795033207,Ponte Milvio - Foro Italico | Renè Home,$86.00,Entire home/apt,2,4.8,COLLINA FLEMING
1334777387003006265,Stanza La Maestra al Flaminio,$77.00,Private room,2,4.63,VILLAGGIO OLIMPICO
1334781294570817550,Casa Vittoria,$100.00,Entire home/apt,2,4.5,MAZZINI
1334800773533345609,Accogliente silenzioso col sole,$68.00,Entire home/apt,5,5.0,VIGNA PIA
1334808615810136355,Archidee by Ghor,$104.00,Entire home/apt,5,4.89,MONTI DI PIETRALATA
1334809235375827232,Apartment in prati district,$173.00,Entire home/apt,4,5.0,PRATI
1334816329749734753,Appartamento nel cuore dell'EUR,$162.00,Entire home/apt,6,5.0,MONTAGNOLA
1334892253068310614,Trilussa Stay in Trastevere,$267.00,Entire home/apt,4,4.94,TRASTEVERE
1333529952842012011,Standard Room,$177.00,Private room,2,5.0,EROI TRIONFALE
1333860291388956194,Roiti House Holiday - Roma da Vivere,$93.00,Entire home/apt,5,5.0,MARCONI
1333871469121445780,Britannia36 tra le meraviglie di Roma,$142.00,Entire home/apt,5,4.93,APPIO S. GIOVANNI
1333895797100109103,Elegante e tranquilla suite.,$88.00,Private room,2,5.0,MAZZINI
1333907361076949279,Battistini Sweet House,$68.00,Entire home/apt,3,4.78,PRIMAVALLE
1333924214008038617,"francesco, roma",$57.00,Entire home/apt,4,4.88,FURIO CAMILLO
1334906991680075088,"Appartamento al Pigneto - 2 bagni, A/c & Wifi",$83.00,Entire home/apt,4,4.75,CERTOSA
1334932751903033693,"Flora's Retreat - San Pietro, Trastevere, Colosseo",$108.00,Entire home/apt,4,5.0,COLLI PORTUENSI
1334974363854713429,Urban Chic 2 Luxury Suite Apartment (Metro C),$130.00,Entire home/apt,4,5.0,TOR TRE TESTE
1335281840487247874,"la casetta nella macchia,",$77.00,Entire home/apt,2,5.0,PARCO DELL'INSUGHERATA
1335286758480197117,Roman Holidays,$135.00,Entire home/apt,4,5.0,AURELIO
1335292387851091993,Casa Iside,$259.00,Entire home/apt,4,5.0,PIGNA
1335305828876702658,"(Vatican-Metro A) Penthouse w A/C, Wi-Fi & Netflix",$90.00,Entire home/apt,4,4.88,AURELIO
1335315892829816827,Flat Roman Holidays a termini,$295.00,Entire home/apt,4,5.0,CASTRO PRETORIO
1335334546717508044,"Licinia 2, Aventino Roma",$270.00,Entire home/apt,4,4.97,S. SABA
1335358670450924683,@ Room in Rome Cozy Little Private Near Subway @,$53.00,Private room,2,3.17,OSTIENSE
1333943770814451882,Iron Exclusive Pantheon,$180.00,Entire home/apt,3,4.81,CAMPO MARZIO
1333944879318000889,Domus Erasmo (Colosseo),$111.00,Entire home/apt,4,5.0,MONTI
1333948177550772173,Quirinale Room,$100.00,Private room,2,4.0,APPIO LATINO - ALBERONE
1333958470318585123,Viminale Room,$100.00,Private room,2,5.0,APPIO LATINO - ALBERONE
1333972557980620469,Standard double room,$107.00,Private room,2,4.74,ESQUILINO
1333983451624871071,Cozy Apartment near Vatican City,$126.00,Entire home/apt,4,4.93,EROI TRIONFALE
1335385146484100056,Zaffiro Esquilino charming apartment,$205.00,Entire home/apt,7,4.91,ESQUILINO
1335392523450374237,Moretta apartment Civic “A”,$295.00,Entire home/apt,7,4.98,REGOLA
1335398191383026130,Casa la torre al 14,$74.00,Entire home/apt,6,5.0,TORRE ANGELA
1335400473211420148,Moretta apartment Civic “B”,$125.00,Entire home/apt,2,4.9,PONTE
1335449780981169028,Vatican Francy's House - San Pietro Rome,$140.00,Entire home/apt,2,5.0,EROI TRIONFALE
1335451699866138479,Latina Holiday House,$52.00,Entire home/apt,4,4.75,APPIO LATINO - ALBERONE
1335478825730143598,Cozy Room near Vatican,$102.00,Private room,3,4.0,PRATI
1335496231704169842,The House of The Light - Stazione Tiburtina - Roma,$74.00,Entire home/apt,4,4.79,CASAL BERTONE
1333988660808931178,Nonna's House - italian style,$70.00,Entire home/apt,4,4.83,TOR PIGNATTARA
1334006420492297674,Matilda House Trastevere 8 posti letto,$188.00,Entire home/apt,8,5.0,PORTA PORTESE
1334010244295939571,New Vatican Elegance,$207.00,Entire home/apt,5,4.67,BORGO
1334017402355468187,Singola con Letto Piazza e Mezza,$100.00,Private room,1,5.0,TUFELLO
1334018667978319319,"4 Cantoni, cosy apartment in Monti District",$405.00,Entire home/apt,6,5.0,MONTI
1334024716741282324,ht casa cortese,$559.00,Entire home/apt,6,5.0,MONTI
1335723023571141912,Dormici sù - Alloggio turistico,$45.00,Entire home/apt,6,5.0,OSTIA ANTICA
1336010363715695420,Appena ristrutturato in Roma,$74.00,Entire home/apt,4,4.94,MARCONI
1335506766473313084,Domus Augustea - Nerone,$359.00,Entire home/apt,8,5.0,PINCIANO
1335509851196207207,Moderno Appartamento a 5 minuti da Ponte Milvio,$201.00,Entire home/apt,5,5.0,FARNESINA
1335513260837943091,Appartamento sul Mare,$153.00,Entire home/apt,4,5.0,OSTIA LEVANTE
1335514938521050074,Vatican City Home by Nani,$215.00,Entire home/apt,9,5.0,EROI TRIONFALE
1335518159111892157,casa Orbitelli,$238.00,Entire home/apt,4,5.0,PONTE
1335518526513281231,La casa di Nina,"$5,181.00",Entire home/apt,3,2.0,GARBATELLA
1335522917125189375,Mirti Garden View Apartment - Metro,$64.00,Entire home/apt,5,5.0,CENTOCELLE
1335536147538425228,Marconi Penthouse,$82.00,Entire home/apt,3,4.44,MARCONI
1335547038193856336,Appartamento via dal traffico collegato al Centro,$127.00,Entire home/apt,8,5.0,SAXA RUBRA
1336019852433530500,Dream Chaser Restart-Caffarella,$129.00,Entire home/apt,2,4.57,S. EUSTACHIO
1336026459858157535,Rental in Rome - Apt close to Sant'Angelo Castle,$150.00,Entire home/apt,4,4.57,PONTE
1336051124342263326,Alloggio per uso turistico,$168.00,Private room,2,5.0,TREVI
1336060343300970525,L.C. GrandTour Libertà COMBO,"$1,000.00",Entire home/apt,6,5.0,PRATI
1336062318339795229,Mimì & Cocò Home San Calisto,$325.00,Entire home/apt,4,4.93,TRASTEVERE
1336063712494231284,Coppelle Charme - My Extra Home,$326.00,Entire home/apt,6,5.0,CAMPO MARZIO
1336095355962546907,Monolocale con giardino privato,$68.00,Entire home/apt,2,4.94,CENTOCELLE
1335584805770037726,Cozy Loft with Spacious Terrace - Free Parking,$50.00,Entire home/apt,2,4.08,NUOVA PONTE DI NONA
1335591815810831807,"Vaticano elegante alloggio ""Maryam Vatican Suites""",$151.00,Entire home/apt,4,5.0,EROI TRIONFALE
1335609406367878490,Luxury penthouse piazza navona,$286.00,Entire home/apt,8,4.95,PARIONE
1335631702314863964,Stars 81 [Apartment],$204.00,Entire home/apt,3,4.97,S. ANGELO
1335714521204094346,The BestaHouse,$121.00,Entire home/apt,4,5.0,BOCCEA
1338458867886408196,Giulia Apartment,$252.00,Entire home/apt,4,5.0,PRATI
1338466785693460934,Exclusive apt on Circus Maximus,$264.00,Entire home/apt,2,4.78,RIPA
1338497508136104733,Rome Center in Minutes (Advance Luggage Storage),$132.00,Entire home/apt,7,4.88,PIGNETO
1338504216597527313,Suite Color Family Roma,$130.00,Entire home/apt,4,5.0,VILLA GORDIANI
1336148396269780974,Appia - BB Regina Viarum,$162.00,Private room,3,5.0,APPIO LATINO - ALBERONE
1336181119277941787,Casa del Sol - Servizio Navetta,$50.00,Entire home/apt,4,4.45,ACILIA SUD
1336183218108421072,Camera matrimoniale Bundi Lab,$137.00,Private room,2,5.0,MONTI
1336192369870944329,Domus Notabilis 35,$558.00,Entire home/apt,10,5.0,CASTRO PRETORIO
1336229186254132371,domusnora2,$59.00,Private room,1,4.67,GARBATELLA
1338510801361225918,Vacanze romane A casa di Lù,$98.00,Entire home/apt,6,4.75,VAL CANNUTA
1338512327049672775,Casa Caffarella,$96.00,Entire home/apt,4,5.0,APPIO LATINO - ALBERONE
1338808034769943684,Deluxe Double Room w/ Private Bathroom,$147.00,Private room,2,5.0,PRATI
1338911206064178621,Orso Elegant apartment,$234.00,Entire home/apt,4,4.87,PONTE
1338920092464534882,Malmaison Roma Centro,$126.00,Entire home/apt,5,4.8,PINCIANO
1338928335212006234,Stylish & Trendy Hub in Rome,$130.00,Entire home/apt,5,3.5,PIGNETO
1338970019157799055,Loft 37-San Giovanni Acaia,$88.00,Entire home/apt,3,4.9,APPIO S. GIOVANNI
1336271429221501733,Daplace - Costanza Apartment,$850.00,Entire home/apt,14,4.83,PRATI
1336301775839558555,Monti Lovely Suite,$142.00,Entire home/apt,2,4.82,MONTI
1336302013026017858,A Large 2BR/2BT near Vatican,$241.00,Entire home/apt,5,5.0,PRATI
1336369326743515875,R2 Colosseum,$141.00,Entire home/apt,4,5.0,ESQUILINO
1336380315449385949,Nuovo appartamento Vitinia.,$35.00,Entire home/apt,3,4.75,VITINIA
1338971453164164485,Domus Gallo 300 mt da St Termini 3,$158.00,Private room,2,5.0,ESQUILINO
1339016551053967502,Da Elisa e Davide House,$143.00,Entire home/apt,6,5.0,GARBATELLA
1339018865628037139,Prati/Vaticano: 8 Ospiti -2 Camere e Salone Doppio,$400.00,Entire home/apt,8,4.71,EROI TRIONFALE
1339029844335701177,Idyllia | Spacious bright flat,$569.00,Entire home/apt,12,4.95,PRATI
1339050548333974928,"Casa Paco  [Above Metro B ""Libia"" for Colosseo]",$87.00,Entire home/apt,2,5.0,VESCOVIO
1339052203570712952,ZENO 14 Paradiso - Casa Gialla,"$1,000.00",Entire home/apt,4,4.63,PARIONE
1339052224267785802,Vivi Roma: eleganza e relax a San Pietro,$158.00,Entire home/apt,4,4.86,EROI TRIONFALE
1336582920323126844,Charming Renovated  2-Bedroom with Garden,$108.00,Entire home/apt,5,5.0,VIGNA CLARA
1336700120357345002,"Vicolo Doria 2,centro storico",$301.00,Entire home/apt,5,5.0,TREVI
1336809754011290011,[Roma smart] bright comfy 2 room apt-Metro A 50 mt,$82.00,Entire home/apt,4,5.0,APPIO CLAUDIO
1336835878981086571,Limani – Campo de' Fiori Private Retreat,$118.00,Entire home/apt,5,4.7,REGOLA
1336886580328500246,Urban Oasis / terrace / free Parking near Termini,$112.00,Entire home/apt,4,4.72,S. LORENZO
1336898682224394929,Accogliente appartamento a due passi dal Colosseo,$165.00,Entire home/apt,3,5.0,MONTI
1336900977930164396,Dimora Cavallini,$183.00,Entire home/apt,4,5.0,PRATI
1339093410723615140,Paola' s home-terrace and metro,$81.00,Entire home/apt,5,4.75,TUFELLO
1339095913631330389,Attico luminoso con terrazza zona Vaticano,$145.00,Entire home/apt,5,4.92,EROI TRIONFALE
1339109615203184489,Roma Centro | Castelfidardo house,$328.00,Entire home/apt,6,5.0,CASTRO PRETORIO
1339114444032125341,white home,$65.00,Entire home/apt,6,5.0,OSTIA LEVANTE
1339142057491478349,"Camera riservata con bagno a Roma, metro C",$57.00,Private room,2,5.0,CENTOCELLE
1339152249143573155,Casa Vacanze degli Olivi Roma,$72.00,Entire home/apt,2,5.0,CENTOCELLE
1339156555705308583,Flat near Vatican - 3Ⅿ stops to Piazza del Popolo,$127.00,Entire home/apt,4,5.0,EROI TRIONFALE
1336909031120361574,Urban Oasis with balcony/free car Parking Termini,$129.00,Entire home/apt,4,4.91,S. LORENZO
1336914116253027758,APT Marrucini garden,$100.00,Entire home/apt,6,5.0,LA SAPIENZA UNIVERSITA'
1336920758478578977,Ele's Suite Piramide,$112.00,Entire home/apt,4,4.99,OSTIENSE
1336954974652640660,Roma San Pietro - Marley's Corner with terrace,$154.00,Entire home/apt,2,5.0,EROI TRIONFALE
1336969509402545589,Eudora guesthouse roma,$225.00,Private room,11,5.0,AURELIO
1336980407431866046,Soggiorna nel cuore di Trastevere,$94.00,Entire home/apt,2,4.5,TRASTEVERE
1339182248725011694,"DolceRoma, a 2 min. dalla metro/5 min. dal centro",$197.00,Entire home/apt,4,5.0,TUSCOLANO
1339183146879199195,Appartamento vicino trastevere,$108.00,Entire home/apt,3,5.0,MARCONI
1339277432445083120,2 bedroom Luxury Home @colosseum,$257.00,Entire home/apt,4,5.0,MONTI
1339297893050137757,KING Studio_Luxury Nest Ponte Milvio,$93.00,Private room,2,4.67,COLLINA FLEMING
1339305843957730380,La casetta di Porta Latina vicino a San Giovanni,$105.00,Entire home/apt,4,4.67,APPIO S. GIOVANNI
1339370944525993926,SL Apartment Laurentina,$65.00,Entire home/apt,2,4.91,FONTE LAURENTINA
1339642210712667790,TreasureRome Vatican Charme 4BR,$490.00,Entire home/apt,8,5.0,PRATI
1337030893031534441,Luxury apartment close to the metro station,$173.00,Entire home/apt,6,4.95,FURIO CAMILLO
1337054489015399749,Casa moderna con giardino,$114.00,Entire home/apt,5,4.67,IDROVORE DELLA MAGLIANA
1337056701670664128,Appartamento con SPA privata a Roma,$141.00,Entire home/apt,4,4.86,FURIO CAMILLO
1337169661561147462,Amelie Suite Trevi,$294.00,Private room,2,4.75,TREVI
1337181103035345231,Amelie Suite Trevi,$302.00,Private room,2,5.0,TREVI
1337487594841967468,Butterfly House Ponte Milvio,$209.00,Entire home/apt,6,5.0,FLAMINIO
1339671294855685522,Metropolitana Laurentina,$72.00,Entire home/apt,4,4.8,OTTAVO COLLE
1339681153162096118,Historic Apartment in Sallustiano,$98.00,Entire home/apt,4,4.29,SALLUSTIANO
1339713507425023150,iFlat | Vatican Comfortable & Peaceful Retreat,$104.00,Entire home/apt,3,4.6,CAVALLEGGERI
1339727346008020994,Casa Cycas,$63.00,Entire home/apt,4,4.83,VILLINI
1339789367073471644,Be Your Home - Spritz Apartment,$85.00,Entire home/apt,3,3.78,S. LORENZO
1339797954464854176,Maison Celeste B&B 4,$63.00,Private room,2,3.0,TORRE GAIA
1337533386127601145,Camera matrimoniale a Torpigna,$63.00,Private room,2,5.0,VILLA DE SANCTIS
1337545390649394920,Casa Pietro Bruna,$51.00,Entire home/apt,3,5.0,GIARDINETTI
1337685506053078849,New Listing - Renzi Charming Flat,$141.00,Entire home/apt,6,4.57,TRASTEVERE
1337687214499562964,Urban Attic near Termini Station,$137.00,Entire home/apt,6,5.0,CASTRO PRETORIO
1339808175827561467,Colosseum house,$255.00,Entire home/apt,5,4.83,MONTI
1339874895314770481,Giada - Charming Apartment at the Imperial Forums,$176.00,Entire home/apt,4,5.0,MONTI
1339879214358736391,Easy Rome-ing,$87.00,Entire home/apt,4,4.92,DELLA VITTORIA
1339904580968516999,"Trastevere alla Lungaretta, Rome",$233.00,Entire home/apt,4,5.0,TRASTEVERE
1339912511750758248,Appartamento in Prati Scipioni245 Charme Apartment,$160.00,Entire home/apt,2,5.0,PRATI
1337723889213884876,NEW! Design & Modern apartment near Spanish  Steps,$309.00,Entire home/apt,4,4.5,CAMPO MARZIO
1337755247188931938,Appartamento Roma centro 2 (da 2 a 4 posti),$122.00,Entire home/apt,4,4.88,BORGO
1337873218588413822,Eleganza-Comfort a 20 Minuti dal Vaticano Rhome311,$84.00,Entire home/apt,3,5.0,BALDUINA
1338022751423761907,Pigneto - Design e Comfort,$104.00,Entire home/apt,3,4.94,PRENESTINO LABICANO
1338153895736128078,Accogliente monolocale a poca distanza da S.Pietro,$104.00,Entire home/apt,2,5.0,APPIANO
1338192130083630862,Navona Enchanting Apartment,$174.00,Entire home/apt,4,4.33,CAMPO MARZIO
1338196830214626323,Center Suite Garbatella,$75.00,Entire home/apt,4,4.9,GARBATELLA
1339915126825883869,Loft Eur Rome free parking,$99.00,Entire home/apt,4,5.0,CASTELLACCIO
1339921138255559854,CasaleTreSorelle: Appartamento Deluxe Nero,$72.00,Entire home/apt,6,4.5,ACQUA VERGINE
1339995035408462092,Roma termini tina ya B&B-1,$99.00,Private room,2,4.69,CASTRO PRETORIO
1340006057809633789,Casa Stefano al Vaticano comfort nel Cuore di Roma,$144.00,Entire home/apt,5,5.0,EROI TRIONFALE
1340029637826632281,Appartamento Vaticano [ con aria condizionata ],$120.00,Entire home/apt,4,4.65,PRATI
1340035295903696214,CAFE Portonaccio appartamento,$125.00,Entire home/apt,5,4.75,CASAL BERTONE
1340353420698951654,Eterna Roma Home,$107.00,Entire home/apt,5,5.0,MONTE DELLE CAPRE
1340372611983234398,"The Vatican Rest, Elegant Apt Nerby the Basilica",$80.00,Entire home/apt,2,5.0,AURELIO
1340417525765302630,Domus Gallo 300 mt da St Termini,$175.00,Private room,3,5.0,ESQUILINO
1338238417092142167,Trastevere con Attico e Palestra - Roma Centro,$108.00,Entire home/apt,4,4.68,PORTA PORTESE
1338244216238465357,Vatican Charming RHome,$225.00,Entire home/apt,6,5.0,PRATI
1338280767739544229,Attico panoramico a 10m dalla metro A,$113.00,Entire home/apt,4,5.0,QUADRARETTO
1338290716049708108,Imperial Rome by the Forum,$187.00,Entire home/apt,8,4.38,MONTI
1338294565866298280,"Splendido appartamento, Monti",$185.00,Entire home/apt,6,5.0,MONTI
1340506890579650038,Domus Leonis,$153.00,Entire home/apt,3,5.0,PRATI
1340521567989588834,[Pigneto Urban Loft],$104.00,Entire home/apt,4,4.91,PIGNETO
1340531631782721850,Cipro MM Comfy Apartment near Musei Vaticani,$72.00,Entire home/apt,5,4.7,EROI TRIONFALE
1340532193936183442,La Dolce Vita - Vatican Studio with Large Terrace,$79.00,Entire home/apt,2,4.6,EROI TRIONFALE
1340553011940843562,10 min -> Uni TorVergata | Metro A | P.Flex,$87.00,Entire home/apt,3,3.0,CINECITTA' EST
1340573938032308491,Studio Piramide,$94.00,Entire home/apt,5,4.85,OSTIENSE
1338296788200241192,Domus Machiavelli,$177.00,Entire home/apt,4,5.0,ESQUILINO
1338331810662800615,Cipro 2 BR Holiday House,$105.00,Entire home/apt,5,3.4,EROI TRIONFALE
1338338246657944408,Appartamento vicino a San Pietro,$85.00,Entire home/apt,2,4.82,MAZZINI
1338340364628061407,Hermes Zen Apartment [4km Vatican],$80.00,Entire home/apt,3,4.67,BOCCEA
1338355824422732227,Contessa 3BR Holiday House,$146.00,Entire home/apt,8,5.0,ITALIA
1340574145015192756,Pantheon Suites Rome - Master En-Suite 1,$175.00,Private room,2,5.0,S. EUSTACHIO
1340597291877203847,Rome Holidays,$55.00,Entire home/apt,4,4.88,GIARDINETTI
1340620718464683047,Lungotevere Bright and Elegant Period Apartment,$182.00,Entire home/apt,7,4.54,FLAMINIO
1340631119642707658,Appartamento Dolce Domus Esedra,$465.00,Entire home/apt,6,5.0,CASTRO PRETORIO
1340680861111765855,San Martino Deluxe - Apartment with terrace,$228.00,Entire home/apt,2,5.0,MONTI
1340682993736120686,Ampio appartamento al Vaticano,$131.00,Entire home/apt,4,5.0,MAZZINI
1340696301891214581,Rossanella House,$69.00,Entire home/apt,5,4.96,MANDRIONE
1340697370155439891,Casa Julia - Stile industriale con balcone a Roma,$68.00,Entire home/apt,4,5.0,CENTOCELLE
1340700549584567758,"Appartamento vicino al centro, metro A a 1 minuto",$142.00,Entire home/apt,6,5.0,COLLI ALBANI
1338370450446490552,C.M. Barberini Vacation,$305.00,Entire home/apt,2,5.0,TREVI
1338372784261244054,(Basilica S.Paolo)Casa di design vicina alla Metro,$229.00,Entire home/apt,8,4.95,SAN PAOLO
1338374865652933936,Vatican Loft with Balcony - Home and More,$134.00,Entire home/apt,3,4.86,AURELIO
1338389049021477648,Dama Roof House,$138.00,Entire home/apt,4,5.0,ITALIA
1340719750745569557,Elegant seafront apartment in city center,$100.00,Entire home/apt,2,5.0,OSTIA PONENTE
1340751574066841198,"San Paolo, a 10 minuti dal centro, 4 posti letto",$79.00,Entire home/apt,4,4.82,OSTIENSE
1341102126030502795,4BNB - Luxury Cipro Home,$161.00,Entire home/apt,6,4.94,EROI TRIONFALE
1341110678558076587,Ilenia’s loft,$108.00,Entire home/apt,2,4.47,AURELIO
1341144641778935691,Testaccio TR House,$129.00,Entire home/apt,4,5.0,TESTACCIO
1341153127699715820,La Muralista Apartment,$126.00,Entire home/apt,4,4.71,BOCCEA
1338420866977378927,michelangelo prestige apartment - vatican skyline,$264.00,Entire home/apt,5,3.67,EROI TRIONFALE
1338422352901400716,NEW - La Casetta di Nadia,$112.00,Entire home/apt,4,4.91,EROI TRIONFALE
1338424890742129294,"""Casita""",$71.00,Entire home/apt,4,4.95,APPIO LATINO - ALBERONE
1338439644428850483,Stadio Olimpico Lovely Apartment!,$78.00,Entire home/apt,4,4.38,DELLA VITTORIA
1343437573411589454,Modern Flat San Giovanni - Rome,$89.00,Entire home/apt,2,4.81,TUSCOLANO
1343559064924556237,"Camera moderna con bagno privato, Roma Metro C",$57.00,Private room,2,5.0,CENTOCELLE
1341209247195492686,[1min a piedi dal Colosseo] Wi-fi & Netflix Gratis,$120.00,Entire home/apt,4,4.82,CELIO
1341213318420803023,Stanza di Valentina vicino Università Torvergata,$46.00,Private room,2,5.0,TORRE GAIA
1341228533682764166,Casa indipendente a 300 metri dalla Metro,$68.00,Entire home/apt,4,4.78,CENTOCELLE
1341228964663301694,Panoramico appartamento vicino Piazza Navona,$313.00,Entire home/apt,4,4.98,PARIONE
1341258178316261985,Stanza 1 San Giovanni,$68.00,Private room,2,5.0,APPIO S. GIOVANNI
1341280605924841742,Stanza 2 San Giovanni,$68.00,Private room,2,5.0,APPIO S. GIOVANNI
1341307640636720752,Stanza 3 San Giovanni,$68.00,Private room,2,5.0,APPIO S. GIOVANNI
1341309112576177398,Delizioso appartamentino,$78.00,Entire home/apt,2,5.0,VILLINI
1343577934974170255,EasyTopStay - Stylish Vatican Retreat,$116.00,Entire home/apt,3,5.0,BALDO DEGLI UBALDI
1343597788122077291,"Splendido bilocale Roma, vicino Colosseo e metro",$111.00,Entire home/apt,4,5.0,MONTI
1343633797757333624,10minuti a piedi dal Colosseo8min da Circo Massimo,$145.00,Entire home/apt,4,5.0,MONTI
1343634982865701164,Coppede’ Treasure Residence,$227.00,Entire home/apt,6,5.0,TRIESTE
1343640768712392162,"Ben collegato, delizioso e WIFI",$71.00,Entire home/apt,5,5.0,TALENTI
1343659380437319369,Suncity Rome 3,$122.00,Private room,2,4.68,ESQUILINO
1343666181351121662,Ottaviano 2BR Holiday House,$122.00,Entire home/apt,6,4.82,PRATI
1343700995430931114,Urban Loft 55_The Space,$165.00,Entire home/apt,7,4.75,SCALO S. LORENZO
1341312720051250329,Stanza 4 San Giovanni,$68.00,Private room,2,5.0,APPIO S. GIOVANNI
1341320136143542128,bright and cozy apartment in the heart of Pigneto,$82.00,Entire home/apt,5,4.73,PIGNETO
1341324014660578648,Appartamento Vaticano Metro A,$128.00,Entire home/apt,4,5.0,AURELIO
1341330152055091626,"""Our House"" in Trastevere",$142.00,Entire home/apt,2,5.0,TRASTEVERE
1341347453184200451,Appartamento vicino Bambin Gesù,$130.00,Entire home/apt,4,4.8,VALCO S. PAOLO
1341353690656744624,"Vatican City - 2Bedrooms, 2 Bathrooms Apartment",$139.00,Entire home/apt,5,4.94,MAZZINI
1341354760728911043,Campo de Fiori Luxury Terrace,$253.00,Entire home/apt,5,5.0,REGOLA
1341357626769636111,10 Minutes by Car from St Peter's Basilica,$120.00,Entire home/apt,6,5.0,BALDUINA
